日付,時間,役,順位,名前,得票数
04/22,2,風来坊,1,ジュリア,2305
04/22,2,風来坊,2,翼,1134
04/22,2,風来坊,3,杏奈,631
04/22,2,風来坊,4,昴,429
04/22,2,風来坊,5,奈緒,408
04/22,2,風来坊,6,瑞希,326
04/22,2,風来坊,7,恵美,296
04/22,2,風来坊,8,静香,284
04/22,2,風来坊,9,育,250
04/22,2,風来坊,10,未来,238
04/22,3,風来坊,1,ジュリア,2331
04/22,3,風来坊,2,翼,1150
04/22,3,風来坊,3,杏奈,631
04/22,3,風来坊,4,昴,431
04/22,3,風来坊,5,奈緒,409
04/22,3,風来坊,6,瑞希,332
04/22,3,風来坊,7,恵美,307
04/22,3,風来坊,8,静香,286
04/22,3,風来坊,9,育,258
04/22,3,風来坊,10,未来,241
04/22,4,風来坊,1,ジュリア,2338
04/22,4,風来坊,2,翼,1153
04/22,4,風来坊,3,杏奈,633
04/22,4,風来坊,4,昴,431
04/22,4,風来坊,5,奈緒,411
04/22,4,風来坊,6,瑞希,333
04/22,4,風来坊,7,恵美,307
04/22,4,風来坊,8,静香,286
04/22,4,風来坊,9,育,258
04/22,4,風来坊,10,未来,243
04/22,5,風来坊,1,ジュリア,2346
04/22,5,風来坊,2,翼,1163
04/22,5,風来坊,3,杏奈,634
04/22,5,風来坊,4,昴,437
04/22,5,風来坊,5,奈緒,411
04/22,5,風来坊,6,瑞希,333
04/22,5,風来坊,7,恵美,308
04/22,5,風来坊,8,静香,287
04/22,5,風来坊,9,育,260
04/22,5,風来坊,10,未来,245
04/22,6,風来坊,1,ジュリア,2356
04/22,6,風来坊,2,翼,1167
04/22,6,風来坊,3,杏奈,634
04/22,6,風来坊,4,昴,437
04/22,6,風来坊,5,奈緒,422
04/22,6,風来坊,6,瑞希,333
04/22,6,風来坊,7,恵美,309
04/22,6,風来坊,8,静香,287
04/22,6,風来坊,9,育,264
04/22,6,風来坊,10,未来,245
04/22,7,風来坊,1,ジュリア,2388
04/22,7,風来坊,2,翼,1187
04/22,7,風来坊,3,杏奈,640
04/22,7,風来坊,4,昴,437
04/22,7,風来坊,5,奈緒,422
04/22,7,風来坊,6,瑞希,333
04/22,7,風来坊,7,恵美,310
04/22,7,風来坊,8,静香,291
04/22,7,風来坊,9,育,266
04/22,7,風来坊,10,未来,248
04/22,8,風来坊,1,ジュリア,2425
04/22,8,風来坊,2,翼,1191
04/22,8,風来坊,3,杏奈,649
04/22,8,風来坊,4,昴,438
04/22,8,風来坊,5,奈緒,426
04/22,8,風来坊,6,瑞希,335
04/22,8,風来坊,7,恵美,314
04/22,8,風来坊,8,静香,295
04/22,8,風来坊,9,育,275
04/22,8,風来坊,10,未来,253
04/22,9,風来坊,1,ジュリア,2449
04/22,9,風来坊,2,翼,1207
04/22,9,風来坊,3,杏奈,650
04/22,9,風来坊,4,昴,445
04/22,9,風来坊,5,奈緒,427
04/22,9,風来坊,6,瑞希,336
04/22,9,風来坊,7,恵美,324
04/22,9,風来坊,8,静香,298
04/22,9,風来坊,9,育,277
04/22,9,風来坊,10,未来,254
04/22,10,風来坊,1,ジュリア,2475
04/22,10,風来坊,2,翼,1215
04/22,10,風来坊,3,杏奈,652
04/22,10,風来坊,4,昴,452
04/22,10,風来坊,5,奈緒,432
04/22,10,風来坊,6,瑞希,336
04/22,10,風来坊,7,恵美,326
04/22,10,風来坊,8,静香,298
04/22,10,風来坊,9,育,278
04/22,10,風来坊,10,未来,256
04/22,11,風来坊,1,ジュリア,2511
04/22,11,風来坊,2,翼,1219
04/22,11,風来坊,3,杏奈,652
04/22,11,風来坊,4,昴,453
04/22,11,風来坊,5,奈緒,432
04/22,11,風来坊,6,瑞希,336
04/22,11,風来坊,7,育,334
04/22,11,風来坊,8,恵美,331
04/22,11,風来坊,9,静香,299
04/22,11,風来坊,10,未来,263
04/22,12,風来坊,1,ジュリア,2532
04/22,12,風来坊,2,翼,1247
04/22,12,風来坊,3,杏奈,659
04/22,12,風来坊,4,昴,455
04/22,12,風来坊,5,奈緒,434
04/22,12,風来坊,6,育,338
04/22,12,風来坊,7,瑞希,337
04/22,12,風来坊,8,恵美,332
04/22,12,風来坊,9,静香,300
04/22,12,風来坊,10,未来,264
04/22,13,風来坊,1,ジュリア,2547
04/22,13,風来坊,2,翼,1254
04/22,13,風来坊,3,杏奈,670
04/22,13,風来坊,4,昴,455
04/22,13,風来坊,5,奈緒,436
04/22,13,風来坊,6,育,352
04/22,13,風来坊,7,瑞希,339
04/22,13,風来坊,8,恵美,332
04/22,13,風来坊,9,静香,300
04/22,13,風来坊,10,未来,266
04/22,14,風来坊,1,ジュリア,2553
04/22,14,風来坊,2,翼,1266
04/22,14,風来坊,3,杏奈,672
04/22,14,風来坊,4,昴,455
04/22,14,風来坊,5,奈緒,436
04/22,14,風来坊,6,育,358
04/22,14,風来坊,7,瑞希,340
04/22,14,風来坊,8,恵美,332
04/22,14,風来坊,9,静香,301
04/22,14,風来坊,10,未来,266
04/22,17,風来坊,1,ジュリア,2563
04/22,17,風来坊,2,翼,1272
04/22,17,風来坊,3,杏奈,673
04/22,17,風来坊,4,昴,461
04/22,17,風来坊,5,奈緒,438
04/22,17,風来坊,6,育,358
04/22,17,風来坊,7,瑞希,340
04/22,17,風来坊,8,恵美,335
04/22,17,風来坊,9,静香,302
04/22,17,風来坊,10,未来,267
04/22,18,風来坊,1,ジュリア,2684
04/22,18,風来坊,2,翼,1346
04/22,18,風来坊,3,杏奈,685
04/22,18,風来坊,4,育,587
04/22,18,風来坊,5,昴,461
04/22,18,風来坊,6,奈緒,439
04/22,18,風来坊,7,恵美,351
04/22,18,風来坊,8,瑞希,343
04/22,18,風来坊,9,静香,321
04/22,18,風来坊,10,未来,277
04/22,19,風来坊,1,ジュリア,3182
04/22,19,風来坊,2,翼,1519
04/22,19,風来坊,3,育,810
04/22,19,風来坊,4,杏奈,694
04/22,19,風来坊,5,昴,464
04/22,19,風来坊,6,奈緒,454
04/22,19,風来坊,7,恵美,352
04/22,19,風来坊,8,瑞希,346
04/22,19,風来坊,9,静香,323
04/22,19,風来坊,10,未来,282
04/22,20,風来坊,1,ジュリア,3561
04/22,20,風来坊,2,翼,1749
04/22,20,風来坊,3,育,918
04/22,20,風来坊,4,杏奈,705
04/22,20,風来坊,5,昴,558
04/22,20,風来坊,6,奈緒,462
04/22,20,風来坊,7,恵美,364
04/22,20,風来坊,8,瑞希,348
04/22,20,風来坊,9,静香,329
04/22,20,風来坊,10,未来,286
04/22,23,風来坊,1,ジュリア,3650
04/22,23,風来坊,2,翼,1792
04/22,23,風来坊,3,育,1000
04/22,23,風来坊,4,杏奈,729
04/22,23,風来坊,5,昴,580
04/22,23,風来坊,6,奈緒,464
04/22,23,風来坊,7,恵美,370
04/22,23,風来坊,8,瑞希,348
04/22,23,風来坊,9,静香,330
04/22,23,風来坊,10,未来,287
04/23,0,風来坊,1,ジュリア,4467
04/23,0,風来坊,2,翼,2072
04/23,0,風来坊,3,育,1196
04/23,0,風来坊,4,杏奈,757
04/23,0,風来坊,5,昴,706
04/23,0,風来坊,6,奈緒,482
04/23,0,風来坊,7,瑞希,377
04/23,0,風来坊,8,恵美,377
04/23,0,風来坊,9,静香,341
04/23,0,風来坊,10,未来,296
04/23,1,風来坊,1,ジュリア,4776
04/23,1,風来坊,2,翼,2596
04/23,1,風来坊,3,育,1456
04/23,1,風来坊,4,杏奈,819
04/23,1,風来坊,5,昴,760
04/23,1,風来坊,6,奈緒,500
04/23,1,風来坊,7,瑞希,446
04/23,1,風来坊,8,恵美,390
04/23,1,風来坊,9,静香,388
04/23,1,風来坊,10,未来,362
04/23,2,風来坊,1,ジュリア,5143
04/23,2,風来坊,2,翼,2935
04/23,2,風来坊,3,育,1468
04/23,2,風来坊,4,杏奈,833
04/23,2,風来坊,5,昴,785
04/23,2,風来坊,6,奈緒,509
04/23,2,風来坊,7,瑞希,448
04/23,2,風来坊,8,恵美,392
04/23,2,風来坊,9,静香,391
04/23,2,風来坊,10,未来,383
04/23,3,風来坊,1,ジュリア,5331
04/23,3,風来坊,2,翼,3110
04/23,3,風来坊,3,育,1491
04/23,3,風来坊,4,杏奈,839
04/23,3,風来坊,5,昴,799
04/23,3,風来坊,6,奈緒,510
04/23,3,風来坊,7,瑞希,448
04/23,3,風来坊,8,恵美,394
04/23,3,風来坊,9,静香,393
04/23,3,風来坊,10,未来,391
04/23,4,風来坊,1,ジュリア,5523
04/23,4,風来坊,2,翼,3230
04/23,4,風来坊,3,育,1568
04/23,4,風来坊,4,昴,854
04/23,4,風来坊,5,杏奈,841
04/23,4,風来坊,6,奈緒,510
04/23,4,風来坊,7,瑞希,448
04/23,4,風来坊,8,未来,395
04/23,4,風来坊,9,恵美,394
04/23,4,風来坊,10,静香,393
04/23,5,風来坊,1,ジュリア,5584
04/23,5,風来坊,2,翼,3240
04/23,5,風来坊,3,育,1600
04/23,5,風来坊,4,昴,854
04/23,5,風来坊,5,杏奈,853
04/23,5,風来坊,6,奈緒,511
04/23,5,風来坊,7,瑞希,448
04/23,5,風来坊,8,未来,420
04/23,5,風来坊,9,恵美,394
04/23,5,風来坊,10,静香,393
04/23,6,風来坊,1,ジュリア,5728
04/23,6,風来坊,2,翼,3316
04/23,6,風来坊,3,育,1635
04/23,6,風来坊,4,昴,872
04/23,6,風来坊,5,杏奈,853
04/23,6,風来坊,6,奈緒,539
04/23,6,風来坊,7,瑞希,448
04/23,6,風来坊,8,未来,420
04/23,6,風来坊,9,恵美,397
04/23,6,風来坊,10,静香,393
04/23,7,風来坊,1,ジュリア,5997
04/23,7,風来坊,2,翼,3344
04/23,7,風来坊,3,育,1640
04/23,7,風来坊,4,昴,878
04/23,7,風来坊,5,杏奈,855
04/23,7,風来坊,6,奈緒,542
04/23,7,風来坊,7,瑞希,448
04/23,7,風来坊,8,未来,422
04/23,7,風来坊,9,恵美,399
04/23,7,風来坊,10,静香,393
04/23,8,風来坊,1,ジュリア,6140
04/23,8,風来坊,2,翼,3366
04/23,8,風来坊,3,育,1780
04/23,8,風来坊,4,昴,884
04/23,8,風来坊,5,杏奈,865
04/23,8,風来坊,6,奈緒,543
04/23,8,風来坊,7,瑞希,448
04/23,8,風来坊,8,未来,432
04/23,8,風来坊,9,恵美,421
04/23,8,風来坊,10,静香,398
04/23,9,風来坊,1,ジュリア,6215
04/23,9,風来坊,2,翼,3522
04/23,9,風来坊,3,育,1801
04/23,9,風来坊,4,昴,884
04/23,9,風来坊,5,杏奈,870
04/23,9,風来坊,6,奈緒,552
04/23,9,風来坊,7,未来,499
04/23,9,風来坊,8,瑞希,450
04/23,9,風来坊,9,恵美,424
04/23,9,風来坊,10,静香,404
04/23,10,風来坊,1,ジュリア,6367
04/23,10,風来坊,2,翼,3823
04/23,10,風来坊,3,育,1825
04/23,10,風来坊,4,昴,893
04/23,10,風来坊,5,杏奈,873
04/23,10,風来坊,6,奈緒,559
04/23,10,風来坊,7,未来,500
04/23,10,風来坊,8,瑞希,453
04/23,10,風来坊,9,恵美,424
04/23,10,風来坊,10,静香,404
04/23,11,風来坊,1,ジュリア,6646
04/23,11,風来坊,2,翼,4057
04/23,11,風来坊,3,育,1938
04/23,11,風来坊,4,昴,904
04/23,11,風来坊,5,杏奈,890
04/23,11,風来坊,6,奈緒,561
04/23,11,風来坊,7,未来,505
04/23,11,風来坊,8,瑞希,458
04/23,11,風来坊,9,恵美,425
04/23,11,風来坊,10,静香,405
04/23,12,風来坊,1,ジュリア,6876
04/23,12,風来坊,2,翼,4323
04/23,12,風来坊,3,育,2079
04/23,12,風来坊,4,昴,907
04/23,12,風来坊,5,杏奈,893
04/23,12,風来坊,6,奈緒,564
04/23,12,風来坊,7,未来,507
04/23,12,風来坊,8,瑞希,461
04/23,12,風来坊,9,恵美,427
04/23,12,風来坊,10,静香,407
04/23,13,風来坊,1,ジュリア,7130
04/23,13,風来坊,2,翼,4572
04/23,13,風来坊,3,育,2154
04/23,13,風来坊,4,昴,934
04/23,13,風来坊,5,杏奈,909
04/23,13,風来坊,6,奈緒,568
04/23,13,風来坊,7,未来,508
04/23,13,風来坊,8,瑞希,461
04/23,13,風来坊,9,恵美,431
04/23,13,風来坊,10,静香,409
04/23,14,風来坊,1,ジュリア,7315
04/23,14,風来坊,2,翼,4715
04/23,14,風来坊,3,育,2258
04/23,14,風来坊,4,昴,940
04/23,14,風来坊,5,杏奈,913
04/23,14,風来坊,6,未来,591
04/23,14,風来坊,7,奈緒,577
04/23,14,風来坊,8,瑞希,461
04/23,14,風来坊,9,恵美,450
04/23,14,風来坊,10,静香,417
04/23,15,風来坊,1,ジュリア,7519
04/23,15,風来坊,2,翼,5013
04/23,15,風来坊,3,育,2340
04/23,15,風来坊,4,杏奈,951
04/23,15,風来坊,5,昴,942
04/23,15,風来坊,6,未来,592
04/23,15,風来坊,7,奈緒,579
04/23,15,風来坊,8,恵美,462
04/23,15,風来坊,9,瑞希,461
04/23,15,風来坊,10,静香,423
04/23,16,風来坊,1,ジュリア,7658
04/23,16,風来坊,2,翼,5164
04/23,16,風来坊,3,育,2352
04/23,16,風来坊,4,杏奈,965
04/23,16,風来坊,5,昴,943
04/23,16,風来坊,6,未来,598
04/23,16,風来坊,7,奈緒,592
04/23,16,風来坊,8,瑞希,489
04/23,16,風来坊,9,恵美,463
04/23,16,風来坊,10,静香,454
04/23,17,風来坊,1,ジュリア,7933
04/23,17,風来坊,2,翼,5276
04/23,17,風来坊,3,育,2362
04/23,17,風来坊,4,杏奈,994
04/23,17,風来坊,5,昴,943
04/23,17,風来坊,6,未来,612
04/23,17,風来坊,7,奈緒,592
04/23,17,風来坊,8,瑞希,495
04/23,17,風来坊,9,恵美,463
04/23,17,風来坊,10,静香,454
04/23,18,風来坊,1,ジュリア,8089
04/23,18,風来坊,2,翼,5406
04/23,18,風来坊,3,育,2363
04/23,18,風来坊,4,杏奈,1066
04/23,18,風来坊,5,昴,947
04/23,18,風来坊,6,未来,613
04/23,18,風来坊,7,奈緒,592
04/23,18,風来坊,8,瑞希,525
04/23,18,風来坊,9,恵美,478
04/23,18,風来坊,10,静香,457
04/23,19,風来坊,1,ジュリア,8359
04/23,19,風来坊,2,翼,5546
04/23,19,風来坊,3,育,2517
04/23,19,風来坊,4,杏奈,1071
04/23,19,風来坊,5,昴,1013
04/23,19,風来坊,6,未来,614
04/23,19,風来坊,7,奈緒,594
04/23,19,風来坊,8,瑞希,527
04/23,19,風来坊,9,恵美,480
04/23,19,風来坊,10,静香,460
04/23,20,風来坊,1,ジュリア,8638
04/23,20,風来坊,2,翼,5604
04/23,20,風来坊,3,育,2525
04/23,20,風来坊,4,昴,1087
04/23,20,風来坊,5,杏奈,1074
04/23,20,風来坊,6,奈緒,635
04/23,20,風来坊,7,未来,625
04/23,20,風来坊,8,瑞希,528
04/23,20,風来坊,9,静香,491
04/23,20,風来坊,10,恵美,487
04/23,21,風来坊,1,ジュリア,8816
04/23,21,風来坊,2,翼,5729
04/23,21,風来坊,3,育,2708
04/23,21,風来坊,4,昴,1120
04/23,21,風来坊,5,杏奈,1088
04/23,21,風来坊,6,奈緒,641
04/23,21,風来坊,7,未来,630
04/23,21,風来坊,8,瑞希,529
04/23,21,風来坊,9,静香,526
04/23,21,風来坊,10,恵美,489
04/23,22,風来坊,1,ジュリア,9025
04/23,22,風来坊,2,翼,5767
04/23,22,風来坊,3,育,2828
04/23,22,風来坊,4,昴,1142
04/23,22,風来坊,5,杏奈,1125
04/23,22,風来坊,6,未来,670
04/23,22,風来坊,7,奈緒,642
04/23,22,風来坊,8,静香,535
04/23,22,風来坊,9,瑞希,533
04/23,22,風来坊,10,恵美,491
04/23,23,風来坊,1,ジュリア,9084
04/23,23,風来坊,2,翼,5865
04/23,23,風来坊,3,育,2829
04/23,23,風来坊,4,昴,1142
04/23,23,風来坊,5,杏奈,1129
04/23,23,風来坊,6,未来,674
04/23,23,風来坊,7,奈緒,643
04/23,23,風来坊,8,静香,547
04/23,23,風来坊,9,瑞希,534
04/23,23,風来坊,10,恵美,507
04/24,0,風来坊,1,ジュリア,9209
04/24,0,風来坊,2,翼,6034
04/24,0,風来坊,3,育,2853
04/24,0,風来坊,4,昴,1174
04/24,0,風来坊,5,杏奈,1149
04/24,0,風来坊,6,未来,681
04/24,0,風来坊,7,奈緒,643
04/24,0,風来坊,8,静香,550
04/24,0,風来坊,9,瑞希,538
04/24,0,風来坊,10,恵美,518
04/24,1,風来坊,1,ジュリア,9509
04/24,1,風来坊,2,翼,6375
04/24,1,風来坊,3,育,2948
04/24,1,風来坊,4,昴,1250
04/24,1,風来坊,5,杏奈,1206
04/24,1,風来坊,6,未来,689
04/24,1,風来坊,7,奈緒,648
04/24,1,風来坊,8,恵美,583
04/24,1,風来坊,9,静香,563
04/24,1,風来坊,10,瑞希,553
04/24,2,風来坊,1,ジュリア,9731
04/24,2,風来坊,2,翼,6398
04/24,2,風来坊,3,育,2961
04/24,2,風来坊,4,昴,1269
04/24,2,風来坊,5,杏奈,1263
04/24,2,風来坊,6,未来,695
04/24,2,風来坊,7,奈緒,654
04/24,2,風来坊,8,恵美,590
04/24,2,風来坊,9,静香,564
04/24,2,風来坊,10,瑞希,554
04/24,3,風来坊,1,ジュリア,9894
04/24,3,風来坊,2,翼,6468
04/24,3,風来坊,3,育,2962
04/24,3,風来坊,4,杏奈,1276
04/24,3,風来坊,5,昴,1269
04/24,3,風来坊,6,未来,696
04/24,3,風来坊,7,奈緒,655
04/24,3,風来坊,8,恵美,612
04/24,3,風来坊,9,静香,576
04/24,3,風来坊,10,瑞希,555
04/24,4,風来坊,1,ジュリア,9977
04/24,4,風来坊,2,翼,6538
04/24,4,風来坊,3,育,3118
04/24,4,風来坊,4,杏奈,1276
04/24,4,風来坊,5,昴,1273
04/24,4,風来坊,6,未来,696
04/24,4,風来坊,7,奈緒,660
04/24,4,風来坊,8,恵美,612
04/24,4,風来坊,9,静香,576
04/24,4,風来坊,10,瑞希,555
04/24,5,風来坊,1,ジュリア,10070
04/24,5,風来坊,2,翼,6539
04/24,5,風来坊,3,育,3119
04/24,5,風来坊,4,杏奈,1277
04/24,5,風来坊,5,昴,1273
04/24,5,風来坊,6,未来,712
04/24,5,風来坊,7,奈緒,660
04/24,5,風来坊,8,恵美,612
04/24,5,風来坊,9,静香,576
04/24,5,風来坊,10,瑞希,555
04/24,6,風来坊,1,ジュリア,10087
04/24,6,風来坊,2,翼,6539
04/24,6,風来坊,3,育,3119
04/24,6,風来坊,4,杏奈,1321
04/24,6,風来坊,5,昴,1274
04/24,6,風来坊,6,未来,712
04/24,6,風来坊,7,奈緒,660
04/24,6,風来坊,8,恵美,612
04/24,6,風来坊,9,静香,577
04/24,6,風来坊,10,瑞希,555
04/24,7,風来坊,1,ジュリア,10147
04/24,7,風来坊,2,翼,6579
04/24,7,風来坊,3,育,3119
04/24,7,風来坊,4,杏奈,1321
04/24,7,風来坊,5,昴,1274
04/24,7,風来坊,6,未来,712
04/24,7,風来坊,7,奈緒,660
04/24,7,風来坊,8,恵美,616
04/24,7,風来坊,9,静香,577
04/24,7,風来坊,10,瑞希,555
04/24,8,風来坊,1,ジュリア,10193
04/24,8,風来坊,2,翼,6596
04/24,8,風来坊,3,育,3294
04/24,8,風来坊,4,杏奈,1322
04/24,8,風来坊,5,昴,1277
04/24,8,風来坊,6,未来,719
04/24,8,風来坊,7,奈緒,660
04/24,8,風来坊,8,恵美,616
04/24,8,風来坊,9,静香,584
04/24,8,風来坊,10,瑞希,557
04/24,9,風来坊,1,ジュリア,10247
04/24,9,風来坊,2,翼,6712
04/24,9,風来坊,3,育,3317
04/24,9,風来坊,4,杏奈,1322
04/24,9,風来坊,5,昴,1279
04/24,9,風来坊,6,未来,719
04/24,9,風来坊,7,奈緒,665
04/24,9,風来坊,8,恵美,632
04/24,9,風来坊,9,静香,586
04/24,9,風来坊,10,瑞希,559
04/24,10,風来坊,1,ジュリア,10348
04/24,10,風来坊,2,翼,6735
04/24,10,風来坊,3,育,3405
04/24,10,風来坊,4,杏奈,1330
04/24,10,風来坊,5,昴,1308
04/24,10,風来坊,6,未来,721
04/24,10,風来坊,7,奈緒,665
04/24,10,風来坊,8,恵美,633
04/24,10,風来坊,9,静香,589
04/24,10,風来坊,10,瑞希,570
04/24,11,風来坊,1,ジュリア,10469
04/24,11,風来坊,2,翼,6833
04/24,11,風来坊,3,育,3477
04/24,11,風来坊,4,杏奈,1331
04/24,11,風来坊,5,昴,1309
04/24,11,風来坊,6,未来,724
04/24,11,風来坊,7,奈緒,666
04/24,11,風来坊,8,恵美,634
04/24,11,風来坊,9,静香,590
04/24,11,風来坊,10,瑞希,570
04/24,12,風来坊,1,ジュリア,10589
04/24,12,風来坊,2,翼,7206
04/24,12,風来坊,3,育,3565
04/24,12,風来坊,4,杏奈,1349
04/24,12,風来坊,5,昴,1310
04/24,12,風来坊,6,未来,725
04/24,12,風来坊,7,奈緒,675
04/24,12,風来坊,8,恵美,637
04/24,12,風来坊,9,静香,610
04/24,12,風来坊,10,瑞希,578
04/24,13,風来坊,1,ジュリア,10677
04/24,13,風来坊,2,翼,7266
04/24,13,風来坊,3,育,3573
04/24,13,風来坊,4,杏奈,1349
04/24,13,風来坊,5,昴,1315
04/24,13,風来坊,6,未来,725
04/24,13,風来坊,7,奈緒,677
04/24,13,風来坊,8,恵美,648
04/24,13,風来坊,9,静香,610
04/24,13,風来坊,10,瑞希,578
04/24,14,風来坊,1,ジュリア,10725
04/24,14,風来坊,2,翼,7284
04/24,14,風来坊,3,育,3576
04/24,14,風来坊,4,杏奈,1351
04/24,14,風来坊,5,昴,1320
04/24,14,風来坊,6,未来,726
04/24,14,風来坊,7,奈緒,682
04/24,14,風来坊,8,恵美,649
04/24,14,風来坊,9,静香,612
04/24,14,風来坊,10,瑞希,595
04/24,15,風来坊,1,ジュリア,10821
04/24,15,風来坊,2,翼,7414
04/24,15,風来坊,3,育,3588
04/24,15,風来坊,4,杏奈,1358
04/24,15,風来坊,5,昴,1322
04/24,15,風来坊,6,未来,726
04/24,15,風来坊,7,奈緒,682
04/24,15,風来坊,8,恵美,650
04/24,15,風来坊,9,静香,613
04/24,15,風来坊,10,瑞希,595
04/24,16,風来坊,1,ジュリア,10876
04/24,16,風来坊,2,翼,7535
04/24,16,風来坊,3,育,3621
04/24,16,風来坊,4,杏奈,1360
04/24,16,風来坊,5,昴,1349
04/24,16,風来坊,6,未来,726
04/24,16,風来坊,7,奈緒,685
04/24,16,風来坊,8,恵美,660
04/24,16,風来坊,9,静香,613
04/24,16,風来坊,10,瑞希,596
04/24,17,風来坊,1,ジュリア,10968
04/24,17,風来坊,2,翼,7622
04/24,17,風来坊,3,育,3640
04/24,17,風来坊,4,杏奈,1360
04/24,17,風来坊,5,昴,1349
04/24,17,風来坊,6,未来,727
04/24,17,風来坊,7,奈緒,686
04/24,17,風来坊,8,恵美,660
04/24,17,風来坊,9,静香,618
04/24,17,風来坊,10,瑞希,604
04/24,18,風来坊,1,ジュリア,11004
04/24,18,風来坊,2,翼,7834
04/24,18,風来坊,3,育,3652
04/24,18,風来坊,4,昴,1395
04/24,18,風来坊,5,杏奈,1368
04/24,18,風来坊,6,未来,728
04/24,18,風来坊,7,奈緒,686
04/24,18,風来坊,8,恵美,662
04/24,18,風来坊,9,静香,619
04/24,18,風来坊,10,瑞希,606
04/24,19,風来坊,1,ジュリア,11147
04/24,19,風来坊,2,翼,7883
04/24,19,風来坊,3,育,3652
04/24,19,風来坊,4,昴,1410
04/24,19,風来坊,5,杏奈,1368
04/24,19,風来坊,6,未来,728
04/24,19,風来坊,7,奈緒,705
04/24,19,風来坊,8,恵美,662
04/24,19,風来坊,9,静香,623
04/24,19,風来坊,10,瑞希,607
04/24,20,風来坊,1,ジュリア,11279
04/24,20,風来坊,2,翼,7912
04/24,20,風来坊,3,育,3652
04/24,20,風来坊,4,昴,1410
04/24,20,風来坊,5,杏奈,1368
04/24,20,風来坊,6,未来,729
04/24,20,風来坊,7,奈緒,705
04/24,20,風来坊,8,恵美,663
04/24,20,風来坊,9,静香,626
04/24,20,風来坊,10,瑞希,621
04/24,21,風来坊,1,ジュリア,11314
04/24,21,風来坊,2,翼,7930
04/24,21,風来坊,3,育,3652
04/24,21,風来坊,4,昴,1410
04/24,21,風来坊,5,杏奈,1378
04/24,21,風来坊,6,未来,733
04/24,21,風来坊,7,奈緒,710
04/24,21,風来坊,8,恵美,664
04/24,21,風来坊,9,静香,639
04/24,21,風来坊,10,瑞希,621
04/24,22,風来坊,1,ジュリア,11532
04/24,22,風来坊,2,翼,8110
04/24,22,風来坊,3,育,3701
04/24,22,風来坊,4,杏奈,1422
04/24,22,風来坊,5,昴,1412
04/24,22,風来坊,6,未来,753
04/24,22,風来坊,7,奈緒,714
04/24,22,風来坊,8,恵美,664
04/24,22,風来坊,9,静香,640
04/24,22,風来坊,10,瑞希,622
04/24,23,風来坊,1,ジュリア,11704
04/24,23,風来坊,2,翼,8171
04/24,23,風来坊,3,育,3790
04/24,23,風来坊,4,杏奈,1445
04/24,23,風来坊,5,昴,1431
04/24,23,風来坊,6,未来,767
04/24,23,風来坊,7,奈緒,719
04/24,23,風来坊,8,恵美,665
04/24,23,風来坊,9,静香,652
04/24,23,風来坊,10,瑞希,627
04/25,0,風来坊,1,ジュリア,11871
04/25,0,風来坊,2,翼,8280
04/25,0,風来坊,3,育,3805
04/25,0,風来坊,4,杏奈,1448
04/25,0,風来坊,5,昴,1437
04/25,0,風来坊,6,未来,768
04/25,0,風来坊,7,奈緒,721
04/25,0,風来坊,8,恵美,670
04/25,0,風来坊,9,静香,654
04/25,0,風来坊,10,瑞希,628
04/25,1,風来坊,1,ジュリア,12154
04/25,1,風来坊,2,翼,8684
04/25,1,風来坊,3,育,3916
04/25,1,風来坊,4,昴,1463
04/25,1,風来坊,5,杏奈,1460
04/25,1,風来坊,6,未来,773
04/25,1,風来坊,7,奈緒,723
04/25,1,風来坊,8,恵美,719
04/25,1,風来坊,9,静香,668
04/25,1,風来坊,10,瑞希,653
04/25,3,風来坊,1,ジュリア,12453
04/25,3,風来坊,2,翼,8878
04/25,3,風来坊,3,育,4011
04/25,3,風来坊,4,昴,1544
04/25,3,風来坊,5,杏奈,1476
04/25,3,風来坊,6,未来,787
04/25,3,風来坊,7,奈緒,735
04/25,3,風来坊,8,恵美,721
04/25,3,風来坊,9,静香,671
04/25,3,風来坊,10,瑞希,656
04/25,4,風来坊,1,ジュリア,12468
04/25,4,風来坊,2,翼,8942
04/25,4,風来坊,3,育,4013
04/25,4,風来坊,4,昴,1545
04/25,4,風来坊,5,杏奈,1477
04/25,4,風来坊,6,未来,796
04/25,4,風来坊,7,奈緒,743
04/25,4,風来坊,8,恵美,724
04/25,4,風来坊,9,静香,672
04/25,4,風来坊,10,瑞希,663
04/25,5,風来坊,1,ジュリア,12481
04/25,5,風来坊,2,翼,8945
04/25,5,風来坊,3,育,4031
04/25,5,風来坊,4,昴,1545
04/25,5,風来坊,5,杏奈,1477
04/25,5,風来坊,6,未来,798
04/25,5,風来坊,7,奈緒,744
04/25,5,風来坊,8,恵美,732
04/25,5,風来坊,9,静香,673
04/25,5,風来坊,10,瑞希,663
04/25,6,風来坊,1,ジュリア,12498
04/25,6,風来坊,2,翼,8948
04/25,6,風来坊,3,育,4032
04/25,6,風来坊,4,昴,1546
04/25,6,風来坊,5,杏奈,1478
04/25,6,風来坊,6,未来,799
04/25,6,風来坊,7,奈緒,746
04/25,6,風来坊,8,恵美,736
04/25,6,風来坊,9,静香,674
04/25,6,風来坊,10,瑞希,663
04/25,7,風来坊,1,ジュリア,12505
04/25,7,風来坊,2,翼,8969
04/25,7,風来坊,3,育,4070
04/25,7,風来坊,4,昴,1553
04/25,7,風来坊,5,杏奈,1483
